"GridNo","Yutm","Xutm","elev_ft_NG","StgJan05","Area","Distr_Pixel"
580,2940600,556200,15.254,16.30110359,160000,30
581,2940600,556600,15.388,16.30089569,160000,30
582,2940600,557000,15.645,16.30112076,160000,30
583,2940600,557400,15.647,16.30197906,160000,30
584,2940600,557800,15.769,16.30309677,160000,31
585,2940600,558200,15.793,16.30456543,160000,31
586,2940600,558600,15.698,16.30635643,160000,31
587,2940600,559000,15.78,16.30899048,160000,31
588,2940600,559400,15.797,16.31137085,160000,31
589,2940600,559800,15.775,16.31395149,160000,32
590,2940600,560200,15.826,16.31669044,160000,32
591,2940600,560600,15.9,16.32027245,160000,32
592,2940600,561000,15.945,16.32324409,160000,32
593,2940600,561400,15.947,16.32658577,160000,32
594,2940600,561800,15.955,16.33011818,160000,33
595,2940600,562200,15.875,16.33439255,160000,33
596,2940600,562600,15.791,16.33742332,160000,33
597,2940600,563000,15.763,16.33991623,160000,33
598,2940600,563400,15.778,16.34209251,160000,33
599,2940600,563800,15.899,16.34300995,160000,34
600,2940600,564200,15.883,16.34318542,160000,34
601,2940600,564600,15.849,16.34267235,160000,34
602,2940600,565000,15.809,16.34121132,160000,34
603,2940600,565400,15.834,16.33955193,160000,35
604,2940600,565800,15.763,16.33761978,160000,35
605,2940600,566200,15.604,16.33555412,160000,35
606,2940600,566600,15.605,16.33291626,160000,35
607,2940600,567000,15.601,16.33052254,160000,35
608,2940600,567400,15.553,16.32773781,160000,36
609,2940600,567800,15.562,16.32447243,160000,36
610,2940600,568200,15.597,16.3195591,160000,36
611,2940600,568600,15.575,16.31483078,160000,36
612,2940600,569000,15.604,16.30927849,160000,36
613,2940600,569400,15.667,16.30280304,160000,37
614,2940600,569800,15.671,16.29331207,160000,37
615,2940600,570200,15.684,16.28457832,160000,37
616,2940600,570600,15.583,16.27488518,160000,37
617,2940600,571000,15.548,16.26437569,160000,37
618,2940600,571400,15.374,16.25044632,160000,38
619,2940600,571800,15.401,16.23906136,160000,38
620,2940600,572200,15.424,16.22784805,160000,38
621,2940600,572600,15.482,16.2171154,160000,38
622,2940600,573000,15.591,16.20480728,160000,39
623,2940200,555400,14.928,16.31227303,160000,29
624,2940200,555800,14.973,16.30972099,160000,29
625,2940200,556200,15.148,16.30823135,160000,30
626,2940200,556600,15.254,16.30723572,160000,30
627,2940200,557000,15.51,16.30672073,160000,30
628,2940200,557400,15.612,16.30673027,160000,30
629,2940200,557800,15.753,16.30723,160000,31
630,2940200,558200,15.763,16.30813789,160000,31
631,2940200,558600,15.735,16.30941963,160000,31
632,2940200,559000,15.772,16.31149292,160000,31
633,2940200,559400,15.79,16.31348419,160000,31
634,2940200,559800,15.744,16.31572342,160000,32
635,2940200,560200,15.813,16.31816864,160000,32
636,2940200,560600,15.795,16.32144165,160000,32
637,2940200,561000,15.885,16.32421303,160000,32
638,2940200,561400,15.846,16.32741165,160000,32
639,2940200,561800,15.894,16.3308506,160000,33
640,2940200,562200,15.812,16.33504295,160000,33
641,2940200,562600,15.684,16.3380127,160000,33
642,2940200,563000,15.656,16.3404274,160000,33
643,2940200,563400,15.643,16.34247017,160000,33
644,2940200,563800,15.68,16.34323311,160000,34
645,2940200,564200,15.812,16.34321404,160000,34
646,2940200,564600,15.762,16.34246445,160000,34
647,2940200,565000,15.78,16.34065628,160000,34
648,2940200,565400,15.781,16.33868217,160000,35
649,2940200,565800,15.593,16.33641243,160000,35
650,2940200,566200,15.614,16.33399773,160000,35
651,2940200,566600,15.517,16.33092499,160000,35
652,2940200,567000,15.512,16.32814789,160000,35
653,2940200,567400,15.512,16.32493019,160000,36
654,2940200,567800,15.486,16.32118225,160000,36
655,2940200,568200,15.486,16.31560898,160000,36
656,2940200,568600,15.508,16.31032181,160000,36
657,2940200,569000,15.493,16.30420876,160000,36
658,2940200,569400,15.512,16.29719925,160000,37
659,2940200,569800,15.654,16.28712654,160000,37
660,2940200,570200,15.648,16.27804375,160000,37
661,2940200,570600,15.575,16.26814079,160000,37
662,2940200,571000,15.534,16.25758362,160000,37
663,2940200,571400,15.451,16.24384499,160000,38
664,2940200,571800,15.361,16.23279762,160000,38
665,2940200,572200,15.355,16.22206116,160000,38
666,2940200,572600,15.344,16.21186829,160000,38
667,2940200,573000,15.43,16.20027924,160000,39
668,2940200,573400,15.536,16.19213486,160000,39
669,2939800,555400,14.747,16.32259178,160000,29
670,2939800,555800,14.835,16.31882668,160000,29
671,2939800,556200,14.987,16.31640625,160000,30
672,2939800,556600,15.143,16.31451797,160000,30
673,2939800,557000,15.381,16.31315804,160000,30
674,2939800,557400,15.573,16.31217766,160000,30
675,2939800,557800,15.691,16.31194687,160000,31
676,2939800,558200,15.763,16.31217766,160000,31
677,2939800,558600,15.76,16.3128376,160000,31
678,2939800,559000,15.776,16.31421471,160000,31
679,2939800,559400,15.8,16.31570816,160000,31
680,2939800,559800,15.781,16.31750488,160000,32
681,2939800,560200,15.818,16.3195591,160000,32
682,2939800,560600,15.869,16.32241058,160000,32
683,2939800,561000,15.806,16.32490158,160000,32
684,2939800,561400,15.848,16.32788086,160000,32
685,2939800,561800,15.868,16.33115578,160000,33
686,2939800,562200,15.797,16.33519936,160000,33
687,2939800,562600,15.605,16.33806992,160000,33
688,2939800,563000,15.528,16.34038734,160000,33
689,2939800,563400,15.51,16.34227943,160000,33
690,2939800,563800,15.54,16.3428936,160000,34
691,2939800,564200,15.612,16.34268761,160000,34
692,2939800,564600,15.615,16.34171295,160000,34
693,2939800,565000,15.684,16.339571,160000,34
694,2939800,565400,15.663,16.33729172,160000,35
695,2939800,565800,15.482,16.334692,160000,35
696,2939800,566200,15.466,16.33193779,160000,35
697,2939800,566600,15.425,16.32844543,160000,35
698,2939800,567000,15.414,16.32530212,160000,35
699,2939800,567400,15.431,16.32167053,160000,36
700,2939800,567800,15.438,16.31746483,160000,36
701,2939800,568200,15.447,16.31126595,160000,36
702,2939800,568600,15.425,16.30545425,160000,36
703,2939800,569000,15.424,16.29881668,160000,36
704,2939800,569400,15.447,16.29131317,160000,37
705,2939800,569800,15.519,16.28071594,160000,37
706,2939800,570200,15.483,16.27132797,160000,37
707,2939800,570600,15.523,16.26125717,160000,37
708,2939800,571000,15.536,16.25069046,160000,37
709,2939800,571400,15.423,16.2371788,160000,38
710,2939800,571800,15.3,16.22649384,160000,38
711,2939800,572200,15.229,16.21624947,160000,38
712,2939800,572600,15.258,16.20661163,160000,38
713,2939800,573000,15.293,16.19575119,160000,39
714,2939800,573400,15.366,16.18820763,160000,39
715,2939400,555400,14.796,16.33405876,160000,40
716,2939400,555800,14.793,16.32898712,160000,40
717,2939400,556200,14.887,16.32555008,160000,41
718,2939400,556600,15.054,16.32267952,160000,41
719,2939400,557000,15.273,16.32037735,160000,41
720,2939400,557400,15.488,16.31828117,160000,41
721,2939400,557800,15.666,16.31721306,160000,42
722,2939400,558200,15.728,16.31665802,160000,42
723,2939400,558600,15.794,16.31658936,160000,42
724,2939400,559000,15.772,16.31713486,160000,42
725,2939400,559400,15.78,16.3180294,160000,42
726,2939400,559800,15.856,16.31928444,160000,43
727,2939400,560200,15.788,16.32085419,160000,43
728,2939400,560600,15.881,16.32317543,160000,43
729,2939400,561000,15.875,16.32530212,160000,43
730,2939400,561400,15.899,16.32798767,160000,43
731,2939400,561800,15.879,16.33103561,160000,44
732,2939400,562200,15.727,16.33486748,160000,44
733,2939400,562600,15.681,16.33760834,160000,44
734,2939400,563000,15.55,16.33980751,160000,44
735,2939400,563400,15.611,16.34154892,160000,44
736,2939400,563800,15.533,16.34202003,160000,45
737,2939400,564200,15.549,16.34164238,160000,45
738,2939400,564600,15.579,16.34046173,160000,45
739,2939400,565000,15.593,16.33800697,160000,45
740,2939400,565400,15.604,16.33543968,160000,46
741,2939400,565800,15.473,16.33252335,160000,46
742,2939400,566200,15.385,16.32943916,160000,46
743,2939400,566600,15.361,16.32555199,160000,46
744,2939400,567000,15.338,16.32206345,160000,46
745,2939400,567400,15.363,16.31804657,160000,47
746,2939400,567800,15.369,16.31341171,160000,47
747,2939400,568200,15.351,16.30663109,160000,47
748,2939400,568600,15.341,16.30033493,160000,47
749,2939400,569000,15.369,16.29321671,160000,47
750,2939400,569400,15.415,16.28526306,160000,48
751,2939400,569800,15.368,16.27419662,160000,48
752,2939400,570200,15.468,16.26454544,160000,48
753,2939400,570600,15.454,16.25434113,160000,48
754,2939400,571000,15.435,16.24379158,160000,48
755,2939400,571400,15.393,16.23052406,160000,49
756,2939400,571800,15.283,16.22020721,160000,49
757,2939400,572200,15.2,16.21046066,160000,49
758,2939400,572600,15.179,16.20138168,160000,49
759,2939400,573000,15.191,16.19124603,160000,50
760,2939400,573400,15.183,16.18429565,160000,50
761,2939400,573800,15.36,16.17846107,160000,50
762,2939000,555400,14.686,16.34970665,160000,40
763,2939000,555800,14.64,16.34290886,160000,40
764,2939000,556200,14.715,16.33811378,160000,41
765,2939000,556600,14.922,16.3339138,160000,41
766,2939000,557000,15.191,16.33031845,160000,41
767,2939000,557400,15.407,16.32667351,160000,41
768,2939000,557800,15.655,16.32442856,160000,42
769,2939000,558200,15.738,16.32276154,160000,42
770,2939000,558600,15.829,16.32164574,160000,42
771,2939000,559000,15.815,16.32098579,160000,42
772,2939000,559400,15.871,16.32099915,160000,42
773,2939000,559800,15.821,16.32144928,160000,43
774,2939000,560200,15.841,16.32229042,160000,43
775,2939000,560600,15.863,16.32380867,160000,43
776,2939000,561000,15.896,16.32537651,160000,43
777,2939000,561400,15.89,16.32759666,160000,43
778,2939000,561800,15.86,16.3302784,160000,44
779,2939000,562200,15.786,16.33377075,160000,44
780,2939000,562600,15.672,16.33631134,160000,44
781,2939000,563000,15.676,16.3383522,160000,44
782,2939000,563400,15.589,16.33991432,160000,44
783,2939000,563800,15.554,16.34022903,160000,45
784,2939000,564200,15.697,16.33967018,160000,45
785,2939000,564600,15.61,16.33826447,160000,45
786,2939000,565000,15.66,16.33546448,160000,45
787,2939000,565400,15.612,16.33256531,160000,46
788,2939000,565800,15.504,16.32927895,160000,46
789,2939000,566200,15.399,16.32581139,160000,46
790,2939000,566600,15.359,16.32146263,160000,46
791,2939000,567000,15.375,16.31758118,160000,46
792,2939000,567400,15.345,16.31312752,160000,47
793,2939000,567800,15.415,16.30801201,160000,47
794,2939000,568200,15.328,16.30057907,160000,47
795,2939000,568600,15.335,16.29373932,160000,47
796,2939000,569000,15.351,16.28608704,160000,47
797,2939000,569400,15.327,16.27763939,160000,48
798,2939000,569800,15.364,16.26606369,160000,48
799,2939000,570200,15.383,16.25613403,160000,48
800,2939000,570600,15.457,16.24580193,160000,48
801,2939000,571000,15.374,16.23529816,160000,48
802,2939000,571400,15.302,16.22234535,160000,49
803,2939000,571800,15.203,16.21248245,160000,49
804,2939000,572200,15.155,16.20334435,160000,49
805,2939000,572600,15.154,16.19494247,160000,49
806,2939000,573000,15.07,16.18568993,160000,50
807,2939000,573400,15.088,16.17946053,160000,50
808,2939000,573800,15.168,16.17435455,160000,50
809,2939000,574200,15.411,16.17039108,160000,50
810,2938600,555400,14.497,16.36293221,160000,40
811,2938600,555800,14.58,16.35471535,160000,40
812,2938600,556200,14.652,16.34878731,160000,41
813,2938600,556600,14.826,16.34346581,160000,41
814,2938600,557000,15.074,16.33877182,160000,41
815,2938600,557400,15.314,16.33379555,160000,41
816,2938600,557800,15.561,16.33052826,160000,42
817,2938600,558200,15.701,16.32788467,160000,42
818,2938600,558600,15.82,16.32584572,160000,42
819,2938600,559000,15.83,16.32411003,160000,42
820,2938600,559400,15.864,16.32332993,160000,42
821,2938600,559800,15.843,16.32305145,160000,43
822,2938600,560200,15.821,16.32322502,160000,43
823,2938600,560600,15.857,16.32400513,160000,43
824,2938600,561000,15.881,16.32505608,160000,43
825,2938600,561400,15.882,16.32683945,160000,43
826,2938600,561800,15.822,16.32917404,160000,44
827,2938600,562200,15.791,16.33234978,160000,44
828,2938600,562600,15.793,16.33471107,160000,44
829,2938600,563000,15.766,16.33662224,160000,44
830,2938600,563400,15.751,16.33805656,160000,44
831,2938600,563800,15.867,16.338274,160000,45
832,2938600,564200,15.679,16.33760262,160000,45
833,2938600,564600,15.741,16.33605385,160000,45
834,2938600,565000,15.692,16.33301735,160000,45
835,2938600,565400,15.703,16.32988548,160000,46
836,2938600,565800,15.591,16.326334,160000,46
837,2938600,566200,15.465,16.32258415,160000,46
838,2938600,566600,15.371,16.31790352,160000,46
839,2938600,567000,15.427,16.31374359,160000,46
840,2938600,567400,15.418,16.30898094,160000,47
841,2938600,567800,15.427,16.30352783,160000,47
842,2938600,568200,15.392,16.29563904,160000,47
843,2938600,568600,15.317,16.28842354,160000,47
844,2938600,569000,15.268,16.28040123,160000,47
845,2938600,569400,15.369,16.27161598,160000,48
846,2938600,569800,15.389,16.25969315,160000,48
847,2938600,570200,15.342,16.24958229,160000,48
848,2938600,570600,15.396,16.2391758,160000,48
849,2938600,571000,15.364,16.22871971,160000,48
850,2938600,571400,15.24,16.21601486,160000,49
851,2938600,571800,15.244,16.20649719,160000,49
852,2938600,572200,15.199,16.19782639,160000,49
853,2938600,572600,15.112,16.18994141,160000,49
854,2938600,573000,15.121,16.18136024,160000,50
855,2938600,573400,15.095,16.17567635,160000,50
856,2938600,573800,15.128,16.1711216,160000,50
857,2938600,574200,15.215,16.16771698,160000,50
858,2938200,555400,14.432,16.37639236,160000,40
859,2938200,555800,14.48,16.36675262,160000,40
860,2938200,556200,14.599,16.35968018,160000,41
861,2938200,556600,14.711,16.35321808,160000,41
862,2938200,557000,15.009,16.34739304,160000,41
863,2938200,557400,15.23,16.34103775,160000,41
864,2938200,557800,15.437,16.33670425,160000,42
865,2938200,558200,15.609,16.33303452,160000,42
866,2938200,558600,15.757,16.33001709,160000,42
867,2938200,559000,15.772,16.32713509,160000,42
868,2938200,559400,15.814,16.32550621,160000,42
869,2938200,559800,15.816,16.32444,160000,43
870,2938200,560200,15.774,16.3238945,160000,43
871,2938200,560600,15.785,16.32386971,160000,43
872,2938200,561000,15.806,16.32435417,160000,43
873,2938200,561400,15.833,16.3256588,160000,43
874,2938200,561800,15.846,16.32761002,160000,44
875,2938200,562200,15.749,16.33044243,160000,44
876,2938200,562600,15.744,16.33262253,160000,44
877,2938200,563000,15.787,16.33440971,160000,44
878,2938200,563400,15.924,16.33574104,160000,44
879,2938200,563800,15.965,16.33589172,160000,45
880,2938200,564200,15.846,16.33513832,160000,45
881,2938200,564600,15.83,16.33348465,160000,45
882,2938200,565000,15.756,16.33025932,160000,45
883,2938200,565400,15.676,16.32692719,160000,46
884,2938200,565800,15.663,16.32313919,160000,46
885,2938200,566200,15.498,16.31913757,160000,46
886,2938200,566600,15.446,16.31415749,160000,46
887,2938200,567000,15.479,16.30975151,160000,46
888,2938200,567400,15.539,16.30472374,160000,47
889,2938200,567800,15.452,16.29897881,160000,47
890,2938200,568200,15.46,16.29070091,160000,47
891,2938200,568600,15.37,16.28316307,160000,47
892,2938200,569000,15.338,16.27482986,160000,47
893,2938200,569400,15.366,16.26575661,160000,48
894,2938200,569800,15.377,16.25354767,160000,48
895,2938200,570200,15.333,16.24328995,160000,48
896,2938200,570600,15.355,16.23283005,160000,48
897,2938200,571000,15.378,16.22243309,160000,48
898,2938200,571400,15.268,16.20996475,160000,49
899,2938200,571800,15.255,16.20077515,160000,49
900,2938200,572200,15.242,16.19254494,160000,49
901,2938200,572600,15.286,16.18514824,160000,49
902,2938200,573000,15.253,16.17720032,160000,50
903,2938200,573400,15.174,16.17202759,160000,50
904,2938200,573800,15.279,16.16798592,160000,50
905,2938200,574200,15.23,16.16509819,160000,50
906,2938200,574600,15.324,16.16307831,160000,50
907,2937800,555400,14.363,16.38963509,160000,40
908,2937800,555800,14.386,16.37861252,160000,40
909,2937800,556200,14.562,16.37041473,160000,41
910,2937800,556600,14.719,16.36282158,160000,41
911,2937800,557000,14.983,16.35586929,160000,41
912,2937800,557400,15.216,16.34812546,160000,41
913,2937800,557800,15.381,16.34270859,160000,42
914,2937800,558200,15.53,16.33799171,160000,42
915,2937800,558600,15.696,16.33397102,160000,42
916,2937800,559000,15.745,16.32990646,160000,42
917,2937800,559400,15.79,16.32739639,160000,42
918,2937800,559800,15.716,16.32551193,160000,43
919,2937800,560200,15.754,16.32421303,160000,43
920,2937800,560600,15.766,16.32334137,160000,43
921,2937800,561000,15.812,16.32322884,160000,43
922,2937800,561400,15.831,16.32402611,160000,43
923,2937800,561800,15.794,16.32557678,160000,44
924,2937800,562200,15.742,16.32805443,160000,44
925,2937800,562600,15.761,16.33005524,160000,44
926,2937800,563000,15.861,16.3317337,160000,44
927,2937800,563400,15.919,16.33299446,160000,44
928,2937800,563800,15.954,16.3331089,160000,45
929,2937800,564200,15.894,16.33231544,160000,45
930,2937800,564600,15.827,16.33059311,160000,45
931,2937800,565000,15.762,16.32722855,160000,45
932,2937800,565400,15.742,16.32373428,160000,46
933,2937800,565800,15.636,16.31974602,160000,46
934,2937800,566200,15.568,16.31552505,160000,46
935,2937800,566600,15.506,16.31028748,160000,46
936,2937800,567000,15.495,16.30567169,160000,46
937,2937800,567400,15.522,16.30041885,160000,47
938,2937800,567800,15.516,16.2944355,160000,47
939,2937800,568200,15.452,16.28583717,160000,47
940,2937800,568600,15.375,16.27803802,160000,47
941,2937800,569000,15.368,16.26945114,160000,47
942,2937800,569400,15.338,16.260149,160000,48
943,2937800,569800,15.398,16.247715,160000,48
944,2937800,570200,15.392,16.23734856,160000,48
945,2937800,570600,15.419,16.22686195,160000,48
946,2937800,571000,15.415,16.21653175,160000,48
947,2937800,571400,15.371,16.2042942,160000,49
948,2937800,571800,15.306,16.19541168,160000,49
949,2937800,572200,15.358,16.18759155,160000,49
950,2937800,572600,15.329,16.1806488,160000,49
951,2937800,573000,15.279,16.17328453,160000,50
952,2937800,573400,15.139,16.16858292,160000,50
953,2937800,573800,15.188,16.16501045,160000,50
954,2937800,574200,15.234,16.16259384,160000,50
955,2937800,574600,15.33,16.16116524,160000,50
956,2937800,575000,15.354,16.16123581,160000,51
957,2937400,555400,14.287,16.40510368,160000,52
958,2937400,555800,14.344,16.39247322,160000,52
959,2937400,556200,14.534,16.38295174,160000,53
960,2937400,556600,14.728,16.3740139,160000,53
961,2937400,557000,14.941,16.3657093,160000,53
962,2937400,557400,15.222,16.356287,160000,53
963,2937400,557800,15.389,16.34955025,160000,54
964,2937400,558200,15.502,16.34354782,160000,54
965,2937400,558600,15.601,16.33828735,160000,54
966,2937400,559000,15.686,16.33275414,160000,54
967,2937400,559400,15.709,16.32914352,160000,54
968,2937400,559800,15.67,16.326231,160000,55
969,2937400,560200,15.698,16.32398224,160000,55
970,2937400,560600,15.691,16.32204247,160000,55
971,2937400,561000,15.726,16.32117081,160000,55
972,2937400,561400,15.723,16.32132721,160000,55
973,2937400,561800,15.703,16.32237244,160000,56
974,2937400,562200,15.678,16.32441521,160000,56
975,2937400,562600,15.655,16.32620811,160000,56
976,2937400,563000,15.711,16.32777977,160000,56
977,2937400,563400,15.859,16.32900047,160000,56
978,2937400,563800,15.931,16.32912064,160000,57
979,2937400,564200,15.85,16.32832909,160000,57
980,2937400,564600,15.806,16.32658195,160000,57
981,2937400,565000,15.783,16.32311821,160000,57
982,2937400,565400,15.633,16.3194809,160000,58
983,2937400,565800,15.575,16.31529808,160000,58
984,2937400,566200,15.534,16.31085205,160000,58
985,2937400,566600,15.493,16.30534744,160000,58
986,2937400,567000,15.463,16.30052757,160000,58
987,2937400,567400,15.486,16.2950592,160000,59
988,2937400,567800,15.5,16.28884888,160000,59
989,2937400,568200,15.566,16.27995491,160000,59
990,2937400,568600,15.369,16.27192116,160000,59
991,2937400,569000,15.346,16.2631073,160000,59
992,2937400,569400,15.413,16.2536068,160000,60
993,2937400,569800,15.533,16.24099159,160000,60
994,2937400,570200,15.536,16.23055077,160000,60
995,2937400,570600,15.454,16.22007179,160000,60
996,2937400,571000,15.544,16.2098465,160000,60
997,2937400,571400,15.452,16.19789314,160000,61
998,2937400,571800,15.39,16.18936729,160000,61
999,2937400,572200,15.307,16.18201828,160000,61
1000,2937400,572600,15.31,16.1755867,160000,61
1001,2937400,573000,15.302,16.16887856,160000,62
1002,2937400,573400,15.225,16.16469955,160000,62
1003,2937400,573800,15.282,16.16164398,160000,62
1004,2937400,574200,15.277,16.15973854,160000,62
1005,2937400,574600,15.253,16.15894699,160000,62
1006,2937400,575000,15.306,16.15952873,160000,63
1007,2937400,575400,15.285,16.16110992,160000,63
1008,2937000,555400,14.22,16.41591644,160000,52
1009,2937000,555800,14.322,16.40215874,160000,52
1010,2937000,556200,14.467,16.39169312,160000,53
1011,2937000,556600,14.704,16.38178635,160000,53
1012,2937000,557000,14.95,16.37249947,160000,53
1013,2937000,557400,15.188,16.36183929,160000,53
1014,2937000,557800,15.378,16.35412407,160000,54
1015,2937000,558200,15.516,16.34716225,160000,54
1016,2937000,558600,15.505,16.34097099,160000,54
1017,2937000,559000,15.589,16.33432579,160000,54
1018,2937000,559400,15.653,16.32987785,160000,54
1019,2937000,559800,15.7,16.3261795,160000,55
1020,2937000,560200,15.682,16.32320213,160000,55
1021,2937000,560600,15.646,16.32043457,160000,55
1022,2937000,561000,15.661,16.31897545,160000,55
1023,2937000,561400,15.674,16.31863403,160000,55
1024,2937000,561800,15.649,16.31929207,160000,56
1025,2937000,562200,15.589,16.32101059,160000,56
1026,2937000,562600,15.515,16.32266045,160000,56
1027,2937000,563000,15.556,16.32417297,160000,56
1028,2937000,563400,15.671,16.32540321,160000,56
1029,2937000,563800,15.758,16.32556343,160000,57
1030,2937000,564200,15.72,16.32481766,160000,57
1031,2937000,564600,15.711,16.32309532,160000,57
1032,2937000,565000,15.608,16.3196125,160000,57
1033,2937000,565400,15.572,16.31590843,160000,58
1034,2937000,565800,15.542,16.3116169,160000,58
1035,2937000,566200,15.466,16.30703735,160000,58
1036,2937000,566600,15.447,16.30136871,160000,58
1037,2937000,567000,15.365,16.29642868,160000,58
1038,2937000,567400,15.459,16.29084206,160000,59
1039,2937000,567800,15.547,16.28451347,160000,59
1040,2937000,568200,15.544,16.27547455,160000,59
1041,2937000,568600,15.435,16.26732635,160000,59
1042,2937000,569000,15.42,16.25841331,160000,59
1043,2937000,569400,15.449,16.2488327,160000,60
1044,2937000,569800,15.538,16.23615837,160000,60
1045,2937000,570200,15.523,16.22571754,160000,60
1046,2937000,570600,15.541,16.21529007,160000,60
1047,2937000,571000,15.507,16.20517731,160000,60
1048,2937000,571400,15.473,16.19345474,160000,61
1049,2937000,571800,15.416,16.18519783,160000,61
1050,2937000,572200,15.258,16.17819214,160000,61
1051,2937000,572600,15.277,16.17212868,160000,61
1052,2937000,573000,15.283,16.1658802,160000,62
1053,2937000,573400,15.303,16.16206169,160000,62
1054,2937000,573800,15.349,16.15935898,160000,62
1055,2937000,574200,15.254,16.15779305,160000,62
1056,2937000,574600,15.226,16.1574192,160000,62
1057,2937000,575000,15.301,16.15832901,160000,63
1058,2937000,575400,15.25,16.16023827,160000,63
1059,2936600,555400,14.314,16.42468071,160000,52
1060,2936600,555800,14.265,16.40999603,160000,52
1061,2936600,556200,14.45,16.39874268,160000,53
1062,2936600,556600,14.699,16.38801384,160000,53
1063,2936600,557000,15.009,16.3778801,160000,53
1064,2936600,557400,15.194,16.36614799,160000,53
1065,2936600,557800,15.416,16.35757065,160000,54
1066,2936600,558200,15.465,16.34975815,160000,54
1067,2936600,558600,15.51,16.3427372,160000,54
1068,2936600,559000,15.527,16.33509445,160000,54
1069,2936600,559400,15.592,16.32988739,160000,54
1070,2936600,559800,15.595,16.32547379,160000,55
1071,2936600,560200,15.645,16.32182884,160000,55
1072,2936600,560600,15.623,16.31830025,160000,55
1073,2936600,561000,15.618,16.31629753,160000,55
1074,2936600,561400,15.632,16.31549454,160000,55
1075,2936600,561800,15.69,16.31579781,160000,56
1076,2936600,562200,15.599,16.3172245,160000,56
1077,2936600,562600,15.488,16.3187542,160000,56
1078,2936600,563000,15.439,16.32023048,160000,56
1079,2936600,563400,15.497,16.32149887,160000,56
1080,2936600,563800,15.62,16.32172775,160000,57
1081,2936600,564200,15.657,16.32105637,160000,57
1082,2936600,564600,15.683,16.31939507,160000,57
1083,2936600,565000,15.545,16.31594086,160000,57
1084,2936600,565400,15.538,16.31221581,160000,58
1085,2936600,565800,15.498,16.30786324,160000,58
1086,2936600,566200,15.422,16.30319405,160000,58
1087,2936600,566600,15.438,16.29740524,160000,58
1088,2936600,567000,15.362,16.29238319,160000,58
1089,2936600,567400,15.429,16.28672791,160000,59
1090,2936600,567800,15.533,16.28033829,160000,59
1091,2936600,568200,15.493,16.27123642,160000,59
1092,2936600,568600,15.416,16.26305008,160000,59
1093,2936600,569000,15.471,16.25411415,160000,59
1094,2936600,569400,15.424,16.24452972,160000,60
1095,2936600,569800,15.509,16.23188782,160000,60
1096,2936600,570200,15.574,16.22150993,160000,60
1097,2936600,570600,15.643,16.21118736,160000,60
1098,2936600,571000,15.533,16.20121956,160000,60
1099,2936600,571400,15.431,16.18975067,160000,61
1100,2936600,571800,15.442,16.18175507,160000,61
1101,2936600,572200,15.25,16.17506599,160000,61
1102,2936600,572600,15.232,16.1693325,160000,61
1103,2936600,573000,15.302,16.16348839,160000,62
1104,2936600,573400,15.347,16.15997887,160000,62
1105,2936600,573800,15.278,16.15756798,160000,62
1106,2936600,574200,15.365,16.15628052,160000,62
1107,2936600,574600,15.257,16.15623093,160000,62
1108,2936600,575000,15.194,16.1573925,160000,63
1109,2936600,575400,15.248,16.15954399,160000,63
1110,2936600,575800,15.094,16.16259956,160000,63
1111,2936200,555400,14.326,16.43414688,160000,52
1112,2936200,555800,14.298,16.41849518,160000,52
1113,2936200,556200,14.421,16.40641785,160000,53
1114,2936200,556600,14.679,16.3948288,160000,53
1115,2936200,557000,14.929,16.38381195,160000,53
1116,2936200,557400,15.181,16.37095451,160000,53
1117,2936200,557800,15.384,16.36147881,160000,54
1118,2936200,558200,15.454,16.35277557,160000,54
1119,2936200,558600,15.457,16.34487915,160000,54
1120,2936200,559000,15.493,16.33618355,160000,54
1121,2936200,559400,15.558,16.33017349,160000,54
1122,2936200,559800,15.59,16.32499695,160000,55
1123,2936200,560200,15.64,16.32063675,160000,55
1124,2936200,560600,15.6,16.31628609,160000,55
1125,2936200,561000,15.572,16.31368637,160000,55
1126,2936200,561400,15.636,16.31236458,160000,55
1127,2936200,561800,15.663,16.31225014,160000,56
1128,2936200,562200,15.58,16.31330872,160000,56
1129,2936200,562600,15.503,16.31466293,160000,56
1130,2936200,563000,15.402,16.31605911,160000,56
1131,2936200,563400,15.441,16.3173275,160000,56
1132,2936200,563800,15.502,16.31760788,160000,57
1133,2936200,564200,15.577,16.31701088,160000,57
1134,2936200,564600,15.534,16.31542206,160000,57
1135,2936200,565000,15.507,16.31203461,160000,57
1136,2936200,565400,15.494,16.30832481,160000,58
1137,2936200,565800,15.466,16.30395317,160000,58
1138,2936200,566200,15.504,16.29923439,160000,58
1139,2936200,566600,15.436,16.29336739,160000,58
1140,2936200,567000,15.417,16.28829956,160000,58
1141,2936200,567400,15.458,16.28262138,160000,59
1142,2936200,567800,15.508,16.27622604,160000,59
1143,2936200,568200,15.471,16.26713753,160000,59
1144,2936200,568600,15.422,16.2589817,160000,59
1145,2936200,569000,15.401,16.25009537,160000,59
1146,2936200,569400,15.417,16.24058151,160000,60
1147,2936200,569800,15.491,16.22806168,160000,60
1148,2936200,570200,15.554,16.21781158,160000,60
1149,2936200,570600,15.575,16.20764542,160000,60
1150,2936200,571000,15.557,16.19786644,160000,60
1151,2936200,571400,15.49,16.18667984,160000,61
1152,2936200,571800,15.401,16.17895126,160000,61
1153,2936200,572200,15.207,16.17256737,160000,61
1154,2936200,572600,15.245,16.16714478,160000,61
