"GridNo","Yutm","Xutm","elev_ft_NG","StgJan05","Area","Distr_Pixel"
551,2928800,572800,15.35875,16.1768431675,640000,112
552,2928800,573600,15.37425,16.1751585,640000,113
553,2928800,574400,15.165,16.1771845825,640000,113
554,2928800,575200,14.931,16.182879445,640000,114
555,2928800,576000,14.7585,16.1937756525,640000,114
556,2928800,576800,14.6945,16.2070107475,640000,114
557,2928000,555200,14.171,16.2998166075,640000,103
558,2928000,556000,14.47175,16.24455929,640000,104
559,2928000,556800,14.6835,16.20279789,640000,104
560,2928000,557600,14.75425,16.17468071,640000,104
561,2928000,558400,14.8415,16.1599464375,640000,105
562,2928000,559200,14.96725,16.155852795,640000,105
563,2928000,560000,15.06825,16.160646915,640000,106
564,2928000,560800,15.1455,16.1727857575,640000,106
565,2928000,561600,15.01025,16.1957812325,640000,107
566,2928000,562400,15.01625,16.221948145,640000,107
567,2928000,563200,15.12725,16.244455815,640000,107
568,2928000,564000,15.29525,16.25613594,640000,108
569,2928000,564800,15.3975,16.259697915,640000,108
570,2928000,565600,15.4595,16.256744385,640000,109
571,2928000,566400,15.3735,16.2505288125,640000,109
572,2928000,567200,15.44475,16.243926525,640000,109
573,2928000,568000,15.618,16.2350559225,640000,110
574,2928000,568800,15.44425,16.2258863475,640000,110
575,2928000,569600,15.24775,16.214500905,640000,111
576,2928000,570400,15.13525,16.2041087125,640000,111
577,2928000,571200,15.2275,16.1933536525,640000,112
578,2928000,572000,15.105,16.1857376125,640000,112
579,2928000,572800,15.23825,16.1796460125,640000,112
580,2928000,573600,15.26875,16.17699194,640000,113
581,2928000,574400,15.08875,16.1778583525,640000,113
582,2928000,575200,14.91875,16.1824841525,640000,114
583,2928000,576000,14.87325,16.192108155,640000,114
584,2928000,576800,14.687,16.2041325575,640000,114
585,2927200,555200,14.179,16.231018065,320000,116
586,2927200,556000,14.35425,16.1964612,640000,117
587,2927200,556800,14.55825,16.1601080875,640000,117
588,2927200,557600,14.81975,16.1381034875,640000,117
589,2927200,558400,14.968,16.129592895,640000,118
590,2927200,559200,15.0385,16.131462575,640000,118
591,2927200,560000,14.98225,16.141708375,640000,119
592,2927200,560800,14.955,16.1588077525,640000,119
593,2927200,561600,14.926,16.1862497325,640000,120
594,2927200,562400,14.9065,16.2155613875,640000,120
595,2927200,563200,15.07225,16.23975849,640000,120
596,2927200,564000,15.21175,16.25202608,640000,121
597,2927200,564800,15.30625,16.25600052,640000,121
598,2927200,565600,15.458,16.2537798875,640000,122
599,2927200,566400,15.37975,16.24909687,640000,122
600,2927200,567200,15.69275,16.244132995,640000,122
601,2927200,568000,15.8635,16.2372679725,640000,123
602,2927200,568800,15.435,16.2296438225,640000,123
603,2927200,569600,15.15675,16.219112875,640000,124
604,2927200,570400,15.1145,16.20825863,640000,124
605,2927200,571200,15.102,16.1954264625,640000,125
606,2927200,572000,15.02525,16.184834005,640000,125
607,2927200,572800,15.261,16.17479086,640000,125
608,2927200,573600,15.23625,16.1684188825,640000,126
609,2927200,574400,15.0565,16.16511059,640000,126
610,2927200,575200,14.95275,16.166158675,640000,127
611,2927200,576000,14.93625,16.17196512,640000,127
612,2927200,576800,14.92975,16.1808071125,640000,127
613,2926400,556000,14.478,16.15917969,480000,117
614,2926400,556800,14.5705,16.1281375875,640000,117
615,2926400,557600,14.566,16.11141205,640000,117
616,2926400,558400,14.802,16.1079854975,640000,118
617,2926400,559200,14.90825,16.11450529,640000,118
618,2926400,560000,14.67825,16.1287941925,640000,119
619,2926400,560800,14.80175,16.1493864075,640000,119
620,2926400,561600,14.77275,16.1797165875,640000,120
621,2926400,562400,14.78025,16.2108173375,640000,120
622,2926400,563200,14.97125,16.235765935,640000,120
623,2926400,564000,15.2185,16.2482576375,640000,121
624,2926400,564800,15.321,16.2526273725,640000,121
625,2926400,565600,15.3845,16.25124264,640000,122
626,2926400,566400,15.32375,16.2480587975,640000,122
627,2926400,567200,15.72575,16.24456072,640000,122
628,2926400,568000,15.89725,16.2393002475,640000,123
629,2926400,568800,15.38225,16.232559205,640000,123
630,2926400,569600,15.07825,16.22167301,640000,124
631,2926400,570400,15.0565,16.2088499075,640000,124
632,2926400,571200,15.0335,16.191845415,640000,125
633,2926400,572000,15.032,16.1761951425,640000,125
634,2926400,572800,15.2195,16.15976286,640000,125
635,2926400,573600,15.21175,16.1475028975,640000,126
636,2926400,574400,15.10275,16.13765812,640000,126
637,2926400,575200,14.91275,16.13315201,640000,127
638,2926400,576000,14.9515,16.13311529,640000,127
639,2926400,576800,15.1406666666667,16.1414222733333,480000,127
640,2925600,556000,14.656,16.12528801,160000,129
641,2925600,556800,14.731,16.101986885,640000,129
642,2925600,557600,14.61075,16.0903520575,640000,129
643,2925600,558400,14.539,16.091555595,640000,130
644,2925600,559200,14.58925,16.102045535,640000,130
645,2925600,560000,14.724,16.11947298,640000,131
646,2925600,560800,14.86775,16.1424727425,640000,131
647,2925600,561600,14.72,16.1744527825,640000,132
648,2925600,562400,14.69525,16.20622635,640000,132
649,2925600,563200,14.85075,16.23121214,640000,132
650,2925600,564000,15.1295,16.243810655,640000,133
651,2925600,564800,15.261,16.24889803,640000,133
652,2925600,565600,15.2335,16.24873829,640000,134
653,2925600,566400,15.24775,16.2472119325,640000,134
654,2925600,567200,15.496,16.24506426,640000,134
655,2925600,568000,15.66525,16.24089861,640000,135
656,2925600,568800,15.4725,16.2340397825,640000,135
657,2925600,569600,15.29725,16.22088957,640000,136
658,2925600,570400,15.01675,16.2036967275,640000,136
659,2925600,571200,14.9465,16.17916918,640000,137
660,2925600,572000,14.977,16.155058385,640000,137
661,2925600,572800,15.043,16.128227235,640000,137
662,2925600,573600,15.1625,16.1065230375,640000,138
663,2925600,574400,15.10275,16.08626318,640000,138
664,2925600,575200,15.032,16.072941305,640000,139
665,2925600,576000,15.136,16.0636649125,640000,139
666,2925600,576800,15.3215,16.060573575,320000,139
667,2924800,556800,14.822,16.08646965,160000,129
668,2924800,557600,14.79225,16.0810303675,640000,129
669,2924800,558400,14.558,16.0851845725,640000,130
670,2924800,559200,14.46575,16.097872255,640000,130
671,2924800,560000,14.57675,16.11662531,640000,131
672,2924800,560800,14.738,16.1401839225,640000,131
673,2924800,561600,14.90875,16.1719551075,640000,132
674,2924800,562400,14.62275,16.202943325,640000,132
675,2924800,563200,14.77425,16.2271656975,640000,132
676,2924800,564000,15.0505,16.2397623075,640000,133
677,2924800,564800,15.13075,16.2458200475,640000,133
678,2924800,565600,15.1575,16.2470560075,640000,134
679,2924800,566400,15.198,16.2469420425,640000,134
680,2924800,567200,15.31175,16.2456116675,640000,134
681,2924800,568000,15.27925,16.24150419,640000,135
682,2924800,568800,15.409,16.233210565,640000,135
683,2924800,569600,15.45525,16.2160305975,640000,136
684,2924800,570400,15.123,16.192868235,640000,136
685,2924800,571200,15.2075,16.1591815975,640000,137
686,2924800,572000,15.1145,16.12530422,640000,137
687,2924800,572800,14.98925,16.0867581375,640000,137
688,2924800,573600,15.1485,16.054565905,640000,138
689,2924800,574400,14.94425,16.02283907,640000,138
690,2924800,575200,14.915,15.99986124,640000,139
691,2924800,576000,15.112,15.9805076125,640000,139
692,2924800,576800,15.238,15.99585533,160000,139
693,2924000,557600,14.825,16.0811729433333,480000,129
694,2924000,558400,14.62025,16.0877203925,640000,130
695,2924000,559200,14.561,16.10144329,640000,130
696,2924000,560000,14.55,16.120082855,640000,131
697,2924000,560800,14.587,16.142499445,640000,131
698,2924000,561600,14.5715,16.1720695475,640000,131
699,2924000,562400,14.67525,16.20050621,640000,132
700,2924000,563200,14.82325,16.2228851325,640000,132
701,2924000,564000,14.97825,16.235343455,640000,133
702,2924000,564800,15.195,16.242898465,640000,133
703,2924000,565600,15.35,16.2461161625,640000,134
704,2924000,566400,15.20875,16.2476105675,640000,134
705,2924000,567200,15.07225,16.24679136,640000,134
706,2924000,568000,14.98075,16.241597175,640000,135
707,2924000,568800,14.95875,16.2300119425,640000,135
708,2924000,569600,15.21575,16.205922125,640000,136
709,2924000,570400,15.0855,16.1738176325,640000,136
710,2924000,571200,15.096,16.1274752625,640000,137
711,2924000,572000,15.12975,16.08072853,640000,137
712,2924000,572800,15.04075,16.02714586,640000,137
713,2924000,573600,15.12075,15.9817309375,640000,138
714,2924000,574400,15.07575,15.9357221125,640000,138
715,2924000,575200,14.96725,15.9008173925,640000,139
716,2924000,576000,14.9005,15.869086505,640000,139
717,2923200,558400,14.406,16.09882021,640000,141
718,2923200,559200,14.31125,16.1123995775,640000,141
719,2923200,560000,14.26125,16.1296687125,640000,142
720,2923200,560800,14.358,16.149566175,640000,142
721,2923200,561600,14.3665,16.1753258675,640000,142
722,2923200,562400,14.607,16.1998095475,640000,143
723,2923200,563200,14.7845,16.219491485,640000,143
724,2923200,564000,14.965,16.2316603675,640000,144
725,2923200,564800,15.126,16.24100733,640000,144
726,2923200,565600,15.40125,16.24654484,640000,145
727,2923200,566400,15.29075,16.24974203,640000,145
728,2923200,567200,15.0615,16.2491426475,640000,145
729,2923200,568000,14.913,16.2418708775,640000,146
730,2923200,568800,14.80275,16.2256379125,640000,146
731,2923200,569600,15.31175,16.1930131925,640000,147
732,2923200,570400,15.0545,16.15084696,640000,147
733,2923200,571200,14.907,16.0912389775,640000,148
734,2923200,572000,14.95825,16.0316495875,640000,148
735,2923200,572800,14.985,15.96352792,640000,148
736,2923200,573600,15.10225,15.905632495,640000,149
737,2923200,574400,15.015,15.8463795175,640000,149
738,2923200,575200,14.95375,15.8005499825,640000,150
739,2923200,576000,14.7923333333333,15.77142143,480000,150
740,2922400,558400,14.154,16.11460686,160000,141
741,2922400,559200,14.05975,16.1287956225,640000,141
742,2922400,560000,14.08525,16.14401722,640000,142
743,2922400,560800,14.13575,16.1605887425,640000,142
744,2922400,561600,14.36925,16.181405065,640000,142
745,2922400,562400,14.39775,16.20084238,640000,143
746,2922400,563200,14.551,16.217105865,640000,143
747,2922400,564000,14.74925,16.228830335,640000,144
748,2922400,564800,14.86575,16.240230085,640000,144
749,2922400,565600,15.1365,16.2484617225,640000,145
750,2922400,566400,15.39525,16.2536439875,640000,145
751,2922400,567200,15.38525,16.2531805025,640000,145
752,2922400,568000,15.01,16.2431263925,640000,146
753,2922400,568800,14.9135,16.2212595975,640000,146
754,2922400,569600,15.4295,16.179097175,640000,147
755,2922400,570400,15.0965,16.1264929775,640000,147
756,2922400,571200,14.873,16.0540261275,640000,148
757,2922400,572000,14.7865,15.9826378825,640000,148
758,2922400,572800,15.03475,15.9016635425,640000,148
759,2922400,573600,15.022,15.8330764775,640000,149
760,2922400,574400,14.9685,15.762744905,640000,149
761,2922400,575200,14.834,15.7079262725,640000,150
762,2922400,576000,14.6265,15.66623592,320000,150
763,2921600,559200,13.796,16.151584625,320000,141
764,2921600,560000,14.1035,16.161550045,640000,151
765,2921600,560800,14.167,16.1745877275,640000,151
766,2921600,561600,14.204,16.189926145,640000,151
767,2921600,562400,14.29175,16.2036857625,640000,152
768,2921600,563200,14.32025,16.216049195,640000,152
769,2921600,564000,14.35975,16.22717762,640000,153
770,2921600,564800,14.5335,16.2407445925,640000,153
771,2921600,565600,14.84025,16.2519268975,640000,154
772,2921600,566400,15.2155,16.2594208725,640000,154
773,2921600,567200,15.40675,16.2591490725,640000,154
774,2921600,568000,15.117,16.2459812175,640000,155
775,2921600,568800,15.05625,16.218147755,640000,155
776,2921600,569600,15.44325,16.1666073775,640000,156
777,2921600,570400,15.2655,16.1045765875,640000,156
778,2921600,571200,14.9355,16.02151203,640000,157
779,2921600,572000,14.9015,15.9411640175,640000,157
780,2921600,572800,14.934,15.851052285,640000,157
781,2921600,573600,14.88175,15.7752964475,640000,158
782,2921600,574400,14.96375,15.6978662,640000,158
783,2921600,575200,14.6695,15.637461185,640000,159
784,2921600,576000,14.514,15.61125755,160000,159
785,2920800,560000,13.8236666666667,16.1802241033333,480000,151
786,2920800,560800,14.0645,16.19019556,640000,151
787,2920800,561600,14.075,16.19964075,640000,151
788,2920800,562400,14.12575,16.207229615,640000,152
789,2920800,563200,14.28575,16.21535921,640000,152
790,2920800,564000,14.364,16.225910665,640000,153
791,2920800,564800,14.423,16.242028715,640000,153
792,2920800,565600,14.6395,16.2567138675,640000,154
793,2920800,566400,14.94125,16.2671489725,640000,154
794,2920800,567200,15.11575,16.2673010825,640000,154
795,2920800,568000,15.1775,16.2506732925,640000,155
796,2920800,568800,15.2535,16.2161674475,640000,155
797,2920800,569600,15.58225,16.1544094075,640000,156
798,2920800,570400,15.38475,16.0825095175,640000,156
799,2920800,571200,15.06925,15.988916875,640000,157
800,2920800,572000,15.02525,15.900188685,640000,157
801,2920800,572800,14.742,15.801962135,640000,157
802,2920800,573600,14.8925,15.72014165,640000,158
803,2920800,574400,14.87825,15.636962415,640000,158
804,2920800,575200,14.5545,15.57218766,640000,159
805,2920000,560000,13.369,16.19716644,160000,151
806,2920000,560800,13.55225,16.2060480125,640000,151
807,2920000,561600,13.90975,16.20940304,640000,151
808,2920000,562400,14.001,16.210609435,640000,152
809,2920000,563200,14.116,16.2144870775,640000,152
810,2920000,564000,14.23025,16.2247424125,640000,153
811,2920000,564800,14.1295,16.2440657625,640000,153
812,2920000,565600,14.21175,16.26300621,640000,154
813,2920000,566400,14.50825,16.2771487225,640000,154
814,2920000,567200,14.73525,16.2779178625,640000,154
815,2920000,568000,14.839,16.2572112075,640000,155
816,2920000,568800,15.20025,16.2148661625,640000,155
817,2920000,569600,15.6065,16.14133644,640000,156
818,2920000,570400,15.606,16.058383465,640000,156
819,2920000,571200,15.2265,15.9534385175,640000,157
820,2920000,572000,15.00425,15.8560817225,640000,157
821,2920000,572800,14.8995,15.749816655,640000,157
822,2920000,573600,15.0145,15.6621904375,640000,158
823,2920000,574400,14.77325,15.573674915,640000,158
824,2920000,575200,14.70725,15.5049533825,640000,159
825,2919200,560800,13.397,16.22066402,320000,160
826,2919200,561600,13.69375,16.21821022,640000,160
827,2919200,562400,13.80275,16.213377,640000,161
828,2919200,563200,13.80375,16.21345043,640000,161
829,2919200,564000,13.9205,16.2238607375,640000,162
830,2919200,564800,14.01775,16.247009755,640000,162
831,2919200,565600,14.0315,16.2708048825,640000,163
832,2919200,566400,14.13725,16.28918457,640000,163
833,2919200,567200,14.56825,16.290543555,640000,163
834,2919200,568000,14.78775,16.26496029,640000,164
835,2919200,568800,15.017,16.2135448475,640000,164
836,2919200,569600,15.33075,16.12677717,640000,165
837,2919200,570400,15.71875,16.0318186275,640000,165
838,2919200,571200,15.6035,15.9150533675,640000,166
839,2919200,572000,15.25875,15.809125185,640000,166
840,2919200,572800,15.19825,15.695165155,640000,166
841,2919200,573600,15,15.60214567,640000,167
842,2919200,574400,14.74125,15.5087926375,640000,167
843,2919200,575200,14.862,15.4365601575,640000,168
844,2918400,561600,13.3003333333333,16.22352791,480000,160
845,2918400,562400,13.502,16.21547365,640000,161
846,2918400,563200,13.59125,16.212760925,640000,161
847,2918400,564000,13.64225,16.2238960275,640000,162
848,2918400,564800,13.74275,16.25129795,640000,162
849,2918400,565600,13.88425,16.280201435,640000,163
850,2918400,566400,14.0305,16.30289936,640000,163
851,2918400,567200,14.197,16.304469585,640000,163
852,2918400,568000,14.599,16.272935865,640000,164
853,2918400,568800,14.8925,16.2110900875,640000,164
854,2918400,569600,15.15875,16.109671115,640000,165
855,2918400,570400,15.38825,16.0020358575,640000,165
856,2918400,571200,15.68625,15.8734467025,640000,166
857,2918400,572000,15.6375,15.75939822,640000,166
858,2918400,572800,15.23625,15.63842368,640000,166
859,2918400,573600,14.8445,15.540614365,640000,167
860,2918400,574400,14.724,15.44303656,640000,167
861,2918400,575200,14.6545,15.3677670925,640000,168
862,2917600,562400,12.61875,16.2175993925,640000,169
863,2917600,563200,12.917,16.21347618,640000,169
864,2917600,564000,13.11125,16.225792885,640000,170
865,2917600,564800,13.2535,16.257321835,640000,170
866,2917600,565600,13.444,16.29085779,640000,171
867,2917600,566400,13.6275,16.31716061,640000,171
868,2917600,567200,13.7545,16.3181362125,640000,171
869,2917600,568000,13.94225,16.27952671,640000,172
870,2917600,568800,14.4455,16.2060980825,640000,172
871,2917600,569600,14.8975,16.08908558,640000,173
872,2917600,570400,15.1195,15.968685865,640000,173
873,2917600,571200,15.176,15.82889724,640000,174
874,2917600,572000,15.1115,15.707558155,640000,174
875,2917600,572800,14.81925,15.580471515,640000,174
876,2917600,573600,14.558,15.47854376,640000,175
877,2917600,574400,14.38,15.3773396025,640000,175
878,2917600,575200,14.2133333333333,15.3108339266667,480000,176
879,2916800,563200,11.6095,16.21556854,320000,169
880,2916800,564000,11.9705,16.22889805,320000,170
881,2916800,564800,12.0945,16.265575885,640000,170
882,2916800,565600,12.7555,16.302027705,640000,171
883,2916800,566400,13.253,16.329982755,640000,171
884,2916800,567200,13.549,16.328938485,640000,171
885,2916800,568000,13.743,16.282143115,640000,172
886,2916800,568800,14.192,16.1963887225,640000,172
887,2916800,569600,14.5605,16.063617705,640000,173
888,2916800,570400,14.70425,15.93124795,640000,173
889,2916800,571200,14.63975,15.7817139625,640000,174
890,2916800,572000,14.58825,15.6543452725,640000,174
891,2916800,572800,14.35675,15.5222723475,640000,174
892,2916800,573600,14.27025,15.4169569,640000,175
893,2916800,574400,14.0243333333333,15.3261868166667,480000,175
894,2916000,565600,11.967,16.3185482,160000,171
895,2916000,566400,12.5695,16.337370875,320000,171
896,2916000,567200,12.88975,16.333657265,640000,171
897,2916000,568000,13.38025,16.2779274,640000,172
898,2916000,568800,13.69325,16.1800851825,640000,172
899,2916000,569600,14.02975,16.0327737325,640000,173
900,2916000,570400,14.02525,15.8902740475,640000,173
901,2916000,571200,14.1505,15.744570255,320000,174
902,2916000,572000,14.1455,15.61346054,320000,174
903,2916000,572800,14.1435,15.47825003,320000,174
904,2916000,573600,14.1835,15.37073994,320000,175
905,2916000,574400,14.312,15.28636265,160000,175
906,2915200,568000,12.125,16.24822998,160000,172
907,2915200,568800,12.592,16.163526535,320000,177
908,2915200,569600,12.8076666666667,16.01276048,480000,177
909,2915200,570400,13.572,15.8965807,160000,177
